date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:32:06	22625/22625	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Apr%202022%2015:41:03%20GMT	https://www.hemstedt.de/fileadmin/_processed_/f/3/csm_1000_Regler_5295e5ba49.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/f/3/csm_1000_Regler_5295e5ba49.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/low-energy-heating/green-electric-matreg-low-energy-heater/)
09:32:07	117426/117426	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Mar%202022%2009:17:35%20GMT	https://www.hemstedt.de/fileadmin/_processed_/f/b/csm_HEM_Green_EN_03-2021_144dpi-08-03-2021_Web_ea59f2da5b.png	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/f/b/csm_HEM_Green_EN_03-2021_144dpi-08-03-2021_Web_ea59f2da5b.png	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/low-energy-heating/green-electric-matreg-low-energy-heater/)
09:32:07	190965/190965	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:30%20GMT	https://www.hemstedt.de/fileadmin/user_upload/Hemstedt_Header_Haustechnik_Rasenheizung.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/user_upload/Hemstedt_Header_Haustechnik_Rasenheizung.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/low-energy-heating/green-accu-matreg-energy-storage-heater/)
09:32:08	23268/23268	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Aug%202022%2011:56:56%20GMT	https://www.hemstedt.de/fileadmin/_processed_/8/3/csm_2022-06-09_Urkunde_GREEN_Energiespeicherheizung_Sustainable_90c0a81fc8.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/8/3/csm_2022-06-09_Urkunde_GREEN_Energiespeicherheizung_Sustainable_90c0a81fc8.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/low-energy-heating/green-accu-matreg-energy-storage-heater/)
09:32:08	88876/88876	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20May%202022%2013:37:16%20GMT	https://www.hemstedt.de/fileadmin/_processed_/9/3/csm_Nachhaltige_Produkte_5a7b66ffe0.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/9/3/csm_Nachhaltige_Produkte_5a7b66ffe0.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/low-energy-heating/green-accu-matreg-energy-storage-heater/)
09:32:08	568137/568137	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Aug%202022%2011:56:43%20GMT	https://www.hemstedt.de/fileadmin/user_upload/2022-06-09_Urkunde_GREEN_Energiespeicherheizung_Sustainable.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/user_upload/2022-06-09_Urkunde_GREEN_Energiespeicherheizung_Sustainable.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/low-energy-heating/green-accu-matreg-energy-storage-heater/)
09:32:09	60997/60997	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Apr%202022%2015:41:09%20GMT	https://www.hemstedt.de/fileadmin/_processed_/2/e/csm_Hemstedt_Haustechnik_Fussbodenheizung_02cb64e08a.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/2/e/csm_Hemstedt_Haustechnik_Fussbodenheizung_02cb64e08a.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/underfloor-heating/)
09:32:09	75334/75334	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:31%20GMT	https://www.hemstedt.de/fileadmin/user_upload/Kinder_machen_Hausaufgaben.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/user_upload/Kinder_machen_Hausaufgaben.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/underfloor-heating/)
09:32:09	81389/81389	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:35%20GMT	https://www.hemstedt.de/fileadmin/_processed_/f/4/csm_1000_HeizmattenBreite_0304992af8.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/f/4/csm_1000_HeizmattenBreite_0304992af8.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/underfloor-heating/)
09:32:10	48046/48046	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Apr%202022%2015:41:09%20GMT	https://www.hemstedt.de/fileadmin/_processed_/f/4/csm_1000_HeizmattenBreite_570508df28.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/f/4/csm_1000_HeizmattenBreite_570508df28.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/underfloor-heating/)
09:32:10	70124/70124	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:35%20GMT	https://www.hemstedt.de/fileadmin/_processed_/7/1/csm_Farbauswahl_auf_dem_Boden_3b9b833eaa.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/7/1/csm_Farbauswahl_auf_dem_Boden_3b9b833eaa.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/underfloor-heating/)
09:32:10	45477/45477	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Apr%202022%2015:41:09%20GMT	https://www.hemstedt.de/fileadmin/_processed_/7/1/csm_Farbauswahl_auf_dem_Boden_2f03bc8350.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/7/1/csm_Farbauswahl_auf_dem_Boden_2f03bc8350.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/underfloor-heating/)
09:32:10	90988/90988	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:34%20GMT	https://www.hemstedt.de/fileadmin/_processed_/5/d/csm_1000_MatterRollen_97b712ee09.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/5/d/csm_1000_MatterRollen_97b712ee09.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/underfloor-heating/)
09:32:11	56937/56937	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Apr%202022%2015:41:10%20GMT	https://www.hemstedt.de/fileadmin/_processed_/5/d/csm_1000_MatterRollen_d643c91c82.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/5/d/csm_1000_MatterRollen_d643c91c82.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/underfloor-heating/)
09:32:11	96550/96550	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Apr%202022%2015:41:02%20GMT	https://www.hemstedt.de/fileadmin/_processed_/e/7/csm_Hemstedt_Haustechnik_Fussbodenheizung_Duenbettheizmatten_c8e1249b06.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/e/7/csm_Hemstedt_Haustechnik_Fussbodenheizung_Duenbettheizmatten_c8e1249b06.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/underfloor-heating/thin-bed-heating-mats/)
09:32:11	101637/101637	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:20%20GMT	https://www.hemstedt.de/fileadmin/user_upload/Duennbettheizmatte_DH.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/user_upload/Duennbettheizmatte_DH.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/underfloor-heating/thin-bed-heating-mats/)
09:32:11	52059/52059	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:34%20GMT	https://www.hemstedt.de/fileadmin/_processed_/c/b/csm_Betonheizmatte_d11784768a.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/c/b/csm_Betonheizmatte_d11784768a.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/underfloor-heating/thin-bed-heating-mats/)
09:32:12	28837/28837	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Apr%202022%2015:41:03%20GMT	https://www.hemstedt.de/fileadmin/_processed_/c/b/csm_Betonheizmatte_dd9a639e2e.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/c/b/csm_Betonheizmatte_dd9a639e2e.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/underfloor-heating/thin-bed-heating-mats/)
09:32:12	196686/196686	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Apr%202022%2015:49:29%20GMT	https://www.hemstedt.de/fileadmin/_processed_/b/1/csm_Hemstedt_Header_Haustechnik_Fussbodenheizung_Betonheizmatten_25bb95663e.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/b/1/csm_Hemstedt_Header_Haustechnik_Fussbodenheizung_Betonheizmatten_25bb95663e.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/underfloor-heating/concrete-heating-mats/)
09:32:12	64244/64244	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:29%20GMT	https://www.hemstedt.de/fileadmin/user_upload/Junge_Frau_auf_Fussboden.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/user_upload/Junge_Frau_auf_Fussboden.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/underfloor-heating/concrete-heating-mats/)
09:32:13	23789/23789	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:35%20GMT	https://www.hemstedt.de/fileadmin/_processed_/f/2/csm_1000_CEVDE_d92049fa92.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/f/2/csm_1000_CEVDE_d92049fa92.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/underfloor-heating/concrete-heating-mats/)
09:32:13	15428/15428	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Apr%202022%2015:26:17%20GMT	https://www.hemstedt.de/fileadmin/_processed_/f/2/csm_1000_CEVDE_516e2acdee.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/f/2/csm_1000_CEVDE_516e2acdee.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/underfloor-heating/concrete-heating-mats/)
09:32:13	138603/138603	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Mar%202022%2009:17:35%20GMT	https://www.hemstedt.de/fileadmin/_processed_/0/3/csm_HEM_Haustechnik_2020_2021_DE_ohnePreise-03-2021_144dpi-08-03-2021_Web_8041894009.png	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/0/3/csm_HEM_Haustechnik_2020_2021_DE_ohnePreise-03-2021_144dpi-08-03-2021_Web_8041894009.png	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/underfloor-heating/concrete-heating-mats/)
09:32:14	164668/164668	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:26%20GMT	https://www.hemstedt.de/fileadmin/user_upload/Hemstedt_Header_Heizmatten.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/user_upload/Hemstedt_Header_Heizmatten.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/underfloor-heating/heating-mats-for-laminate-and-parquet/)
09:32:14	74929/74929	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:29%20GMT	https://www.hemstedt.de/fileadmin/user_upload/Mann_und_Frau_verlegen_Parkett.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/user_upload/Mann_und_Frau_verlegen_Parkett.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/underfloor-heating/heating-mats-for-laminate-and-parquet/)
09:32:14	41322/41322	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:34%20GMT	https://www.hemstedt.de/fileadmin/_processed_/c/9/csm_1000_AluZ_0b4a2d5d06.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/c/9/csm_1000_AluZ_0b4a2d5d06.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/underfloor-heating/heating-mats-for-laminate-and-parquet/)
09:32:14	22281/22281	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Apr%202022%2015:49:54%20GMT	https://www.hemstedt.de/fileadmin/_processed_/c/9/csm_1000_AluZ_e2d97ea3b4.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/c/9/csm_1000_AluZ_e2d97ea3b4.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/underfloor-heating/heating-mats-for-laminate-and-parquet/)
09:32:15	129735/129735	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Apr%202022%2015:50:03%20GMT	https://www.hemstedt.de/fileadmin/_processed_/1/b/csm_2_06de413d14.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/1/b/csm_2_06de413d14.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/underfloor-heating/twin-turbo-mat-fast-heating/)
09:32:15	233654/233654	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Mar%202022%2009:17:27%20GMT	https://www.hemstedt.de/fileadmin/user_upload/twinturbo.png	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/user_upload/twinturbo.png	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/underfloor-heating/twin-turbo-mat-fast-heating/)
09:32:15	49444/49444	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:34%20GMT	https://www.hemstedt.de/fileadmin/_processed_/5/2/csm_Twin_Turbo_Matte_9c3d770fef.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/5/2/csm_Twin_Turbo_Matte_9c3d770fef.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/underfloor-heating/twin-turbo-mat-fast-heating/)
09:32:15	27488/27488	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Apr%202022%2015:50:03%20GMT	https://www.hemstedt.de/fileadmin/_processed_/5/2/csm_Twin_Turbo_Matte_7931ff4bec.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/5/2/csm_Twin_Turbo_Matte_7931ff4bec.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/underfloor-heating/twin-turbo-mat-fast-heating/)
09:32:16	263517/263517	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Apr%202022%2015:50:03%20GMT	https://www.hemstedt.de/fileadmin/_processed_/3/f/csm_Hemstedt_Header_Haustechnik_Fussbodenheizung_Ringware_692ef5151b.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/3/f/csm_Hemstedt_Header_Haustechnik_Fussbodenheizung_Ringware_692ef5151b.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/underfloor-heating/bulk-stock/)
09:32:16	108698/108698	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Apr%202022%2014:30:15%20GMT	https://www.hemstedt.de/fileadmin/_processed_/2/4/csm_Frau_liest_auf_Steintreppe_73c2336445.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/2/4/csm_Frau_liest_auf_Steintreppe_73c2336445.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/underfloor-heating/bulk-stock/)
09:32:16	26598/26598	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Apr%202022%2015:50:03%20GMT	https://www.hemstedt.de/fileadmin/_processed_/3/0/csm_Betonring_9e1a74a596.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/3/0/csm_Betonring_9e1a74a596.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/underfloor-heating/bulk-stock/)
09:32:16	73943/73943	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:30%20GMT	https://www.hemstedt.de/fileadmin/user_upload/1600_Regler2.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/user_upload/1600_Regler2.jpg	(from https://www.hemstedt.de/en/products/regulation-and-thermostats/)
09:32:17	36822/36822	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Apr%202022%2013:41:34%20GMT	https://www.hemstedt.de/fileadmin/_processed_/5/a/csm_thermometer_fe32fdd81f.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/5/a/csm_thermometer_fe32fdd81f.jpg	(from https://www.hemstedt.de/en/products/regulation-and-thermostats/)
09:32:17	79087/79087	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:33%20GMT	https://www.hemstedt.de/fileadmin/user_upload/1000_BadezimmerWandheizung.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/user_upload/1000_BadezimmerWandheizung.jpg	(from https://www.hemstedt.de/en/products/regulation-and-thermostats/)
09:32:17	63451/63451	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:33%20GMT	https://www.hemstedt.de/fileadmin/user_upload/93088.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/user_upload/93088.jpg	(from https://www.hemstedt.de/en/products/regulation-and-thermostats/)
09:32:17	72422/72422	---M--	200	added ('OK')	image/png	date:Sun,%2004%20Jun%202023%2018:23:16%20GMT	https://www.hemstedt.de/fileadmin/user_upload/smartready_2_UK.png	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/user_upload/smartready_2_UK.png	(from https://www.hemstedt.de/en/products/regulation-and-thermostats/)
09:32:18	107716/107716	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:26%20GMT	https://www.hemstedt.de/fileadmin/user_upload/1600_NatursteinTiefer.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/user_upload/1600_NatursteinTiefer.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/heating-cable/gsisi-silicone-heating-cable/)
09:32:18	40191/40191	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:31%20GMT	https://www.hemstedt.de/fileadmin/user_upload/Balken_Naturstein.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/user_upload/Balken_Naturstein.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/heating-cable/gsisi-silicone-heating-cable/)
09:32:18	14634/14634	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Apr%202022%2015:49:46%20GMT	https://www.hemstedt.de/fileadmin/_processed_/f/d/csm_1000_SilikonKabel_0a3046e98a.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/f/d/csm_1000_SilikonKabel_0a3046e98a.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/heating-cable/gsisi-silicone-heating-cable/)
09:32:18	36028/36028	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Apr%202022%2015:49:46%20GMT	https://www.hemstedt.de/fileadmin/_processed_/f/8/csm_Natursteinheizung_Raum_2_Gsisi_bd5ad6b3ee.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/f/8/csm_Natursteinheizung_Raum_2_Gsisi_bd5ad6b3ee.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/heating-cable/gsisi-silicone-heating-cable/)
09:32:19	142680/142680	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Mar%202022%2009:17:35%20GMT	https://www.hemstedt.de/fileadmin/_processed_/e/d/csm_HEM_Haustechnik_Katalog_2018_Webversion_a2e8026b9b.png	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/e/d/csm_HEM_Haustechnik_Katalog_2018_Webversion_a2e8026b9b.png	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/heating-cable/gsisi-silicone-heating-cable/)
09:32:19	188666/188666	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:21%20GMT	https://www.hemstedt.de/fileadmin/user_upload/Hemstedt_Header_Deckenheizung.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/user_upload/Hemstedt_Header_Deckenheizung.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/ceiling-heating/)
09:32:19	283791/283791	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Apr%202022%2008:18:37%20GMT	https://www.hemstedt.de/fileadmin/_processed_/a/7/csm_Titelmotiv_2014-15_fae283d6f4.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/a/7/csm_Titelmotiv_2014-15_fae283d6f4.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/ceiling-heating/)
09:32:19	183467/183467	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:21%20GMT	https://www.hemstedt.de/fileadmin/user_upload/Hemstedt_Header_Freiflaechenheizung.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/user_upload/Hemstedt_Header_Freiflaechenheizung.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/d-coldreg-heating-mats-and-cables-for-outdoor-areas/)
09:32:20	69311/69311	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:35%20GMT	https://www.hemstedt.de/fileadmin/_processed_/1/f/csm_Freiflaechenheizmatte_5a448c6048.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/1/f/csm_Freiflaechenheizmatte_5a448c6048.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/d-coldreg-heating-mats-and-cables-for-outdoor-areas/)
09:32:20	36997/36997	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Apr%202022%2015:26:14%20GMT	https://www.hemstedt.de/fileadmin/_processed_/1/f/csm_Freiflaechenheizmatte_48c3724a0d.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/1/f/csm_Freiflaechenheizmatte_48c3724a0d.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/d-coldreg-heating-mats-and-cables-for-outdoor-areas/)
09:32:20	49241/49241	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:35%20GMT	https://www.hemstedt.de/fileadmin/_processed_/e/3/csm_1000_Frostregler_e89c556dbe.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/e/3/csm_1000_Frostregler_e89c556dbe.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/d-coldreg-heating-mats-and-cables-for-outdoor-areas/)
09:32:20	30265/30265	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Apr%202022%2015:26:00%20GMT	https://www.hemstedt.de/fileadmin/_processed_/e/3/csm_1000_Frostregler_8ed454825a.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/e/3/csm_1000_Frostregler_8ed454825a.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/d-coldreg-heating-mats-and-cables-for-outdoor-areas/)
09:32:21	203647/203647	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:24%20GMT	https://www.hemstedt.de/fileadmin/user_upload/Hemstedt_Header_Rohrbegleitheizung.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/user_upload/Hemstedt_Header_Rohrbegleitheizung.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/trace-heating/)
09:32:21	61022/61022	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:25%20GMT	https://www.hemstedt.de/fileadmin/user_upload/Eingefrorener_Wasserhahn.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/user_upload/Eingefrorener_Wasserhahn.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/trace-heating/)
09:32:21	52529/52529	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:35%20GMT	https://www.hemstedt.de/fileadmin/_processed_/1/a/csm_Begleitheizungsring_1061c81fcc.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/1/a/csm_Begleitheizungsring_1061c81fcc.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/trace-heating/)
09:32:21	30872/30872	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Apr%202022%2015:49:39%20GMT	https://www.hemstedt.de/fileadmin/_processed_/1/a/csm_Begleitheizungsring_6270e4be7c.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/1/a/csm_Begleitheizungsring_6270e4be7c.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/trace-heating/)
09:32:21	88926/88926	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:35%20GMT	https://www.hemstedt.de/fileadmin/_processed_/7/1/csm_Rohrbegleitheizung_mit_Hahn_Wand_83295d62b1.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/7/1/csm_Rohrbegleitheizung_mit_Hahn_Wand_83295d62b1.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/trace-heating/)
09:32:22	39421/39421	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Mar%202022%2009:17:34%20GMT	https://www.hemstedt.de/fileadmin/_processed_/c/3/csm_blaues_Kaltgeraetkabel_0e618afab0.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/c/3/csm_blaues_Kaltgeraetkabel_0e618afab0.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/trace-heating/)
09:32:22	24953/24953	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Apr%202022%2015:49:40%20GMT	https://www.hemstedt.de/fileadmin/_processed_/c/3/csm_blaues_Kaltgeraetkabel_47b06d936b.jpg	C:/My%20Web%20Sites/hemstedt.in/www.hemstedt.de/fileadmin/_processed_/c/3/csm_blaues_Kaltgeraetkabel_47b06d936b.jpg	(from https://www.hemstedt.de/en/products/hvac-and-building-appliances/trace-heating/)
